,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,abbreviation,city,conference,division,full_name,name
1833,2328,Leon,,,Douglas,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
1834,2329,Phil,,,Hubbard,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
1835,2330,Roylee,,,Hamilton,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
1836,2331,Terry,,,Duerod,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
1837,2332,Terry,,,Tyler,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
1838,2333,Billy,,,Knight,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
1839,2334,Clemon,,,Johnson,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
1840,2335,Dudley,,,Bradley,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
1841,2336,Johnny,,,Davis,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
1842,2337,Mickey,,,Johnson,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
1843,2338,Mike,,,Bantom,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
1844,2339,Tony,,,Zeno,,,IND,Indiana,East,Central,Indiana Pacers,Pacers
1845,2340,Calvin,,,Natt,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1846,2341,Eddie,,,Jordan,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1847,2342,George,,,Johnson,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1848,2343,Jan,,,Van Breda Kolff,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1849,2344,John,,,Williamson,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1850,2345,Ralph,,,Simpson,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1851,2346,Rich,,,Kelley,,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
1852,2347,Bill,,,Willoughby,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1853,2348,Bingo,,,Smith,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1854,2349,Campy,,,Russell,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1855,2350,Dave,,,Robisch,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1856,2351,Earl,,,Tatum,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1857,2352,John,,,Lambert,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1858,2353,Kenny,,,Carr,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1859,2354,Mike,,,Mitchell,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1860,2355,Randy,,,Smith,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1861,2356,Willie,,,Smith,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
1862,2357,Alvan,,,Adams,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1863,2358,Alvin,,,Scott,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1864,2359,Don,,,Buse,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1865,2360,Garfield,,,Heard,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1866,2361,Jeff,,,Cook,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1867,2362,Joel,,,Kramer,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1868,2363,Johnny,,,High,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1869,2364,Mike,,,Bratz,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1870,2365,Paul,,,Westphal,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1871,2366,Truck,,,Robinson,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
1872,2367,Clifford,,,Ray,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1873,2368,John,,,Coughran,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1874,2369,John,,,Lucas,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1875,2370,Jojo,,,White,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1876,2371,Purvis,,,Short,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1877,2372,Raymond,,,Townsend,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1878,2373,Sonny,,,Parker,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1879,2374,Thomas,,,Wilson,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1880,2375,Tom,,,Abernethy,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
1881,2376,Bill,,,Robinzine,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1882,2377,Billy,,,McKinney,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1883,2378,Ernie,,,Grunfeld,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1884,2379,Marlon,,,Redmond,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1885,2380,Mike,,,Green,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1886,2381,Otis,,,Birdsong,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1887,2382,Phil,,,Ford,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1888,2383,Reggie,,,King,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1889,2384,Sam,,,Lacey,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1890,2385,Scott,,,Wedman,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
1891,2386,Brian,,,Winters,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1892,2387,Dave,,,Meyers,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1893,2388,Harvey,,,Catchings,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1894,2389,Junior,,,Bridgeman,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1895,2390,Kent,,,Benson,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1896,2391,Lloyd,,,Walton,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1897,2392,Marques,,,Johnson,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1898,2393,Quinn,,,Buckner,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1899,2394,Richard,,,Washington,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
1900,2395,Alonzo,,,Bradley,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
1901,2396,Anthony,,,Roberts,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1902,2397,Bo,,,Ellis,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1903,2398,Bob,,,Wilkerson,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1904,2399,Charlie,,,Scott,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
1905,2400,Dan,,,Issel,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
